Timestamp,Campus_Location,Ambient_Temp_C,Activity_Level,Total_Demand_Liters
7/11/2025,Campus_Laundry,36.5,Medium,2880
7/12/2025,Central_Canteen,17.6,Medium,1175
7/13/2025,Academic_Block_1,20.7,Low,900
7/14/2025,Campus_Laundry,15.5,Medium,1980
7/15/2025,Boys_Hostel_C,37.8,Medium,2106
7/16/2025,Academic_Block_1,16.3,Medium,1180
7/17/2025,Garden_Irrigation,29.6,Low,1040
7/18/2025,Boys_Hostel_C,23.7,Medium,1608
7/19/2025,Garden_Irrigation,34.9,Low,1255
7/20/2025,Central_Canteen,25,High,1415
7/21/2025,Campus_Laundry,30.8,Low,2304
7/22/2025,Boys_Hostel_C,38.3,Low,1506
7/23/2025,Boys_Hostel_C,40.2,Medium,2148
7/24/2025,Academic_Block_1,31.9,High,1615
7/25/2025,Girls_Hostel_B,40.5,Medium,2178
7/26/2025,Central_Library,39.5,High,764
7/27/2025,Academic_Block_1,32.2,Medium,1550
7/28/2025,Indoor_Stadium,30.6,Medium,1570
7/29/2025,Girls_Hostel_B,23.1,Low,1260
7/30/2025,Campus_Laundry,24.7,High,2943
7/31/2025,Boys_Hostel_C,26.6,High,1860
8/1/2025,Central_Canteen,37,Low,1400
8/2/2025,Indoor_Stadium,30.3,High,1645
8/3/2025,Main_Hostel_A,41.9,Medium,2148
8/4/2025,Garden_Irrigation,18.1,Medium,1230
8/5/2025,Central_Library,24.1,Low,394
8/6/2025,Girls_Hostel_B,36.5,Medium,2028
8/7/2025,Academic_Block_1,33.1,Medium,1415
8/8/2025,Girls_Hostel_B,17.6,Medium,1332
8/9/2025,Academic_Block_1,39.9,Medium,1650
8/10/2025,Central_Canteen,40,Medium,1805
8/11/2025,Boys_Hostel_C,22.6,Low,1164
8/12/2025,Academic_Block_1,37.2,Medium,1670
8/13/2025,Central_Library,16.5,High,552
8/14/2025,Academic_Block_1,28.3,High,1610
8/15/2025,Central_Canteen,40.2,Medium,1740
8/16/2025,Academic_Block_1,22.4,Low,985
8/17/2025,Campus_Laundry,22.1,High,2484
8/18/2025,Garden_Irrigation,36.6,Medium,1615
8/19/2025,Main_Hostel_A,30.8,High,1998
8/20/2025,Garden_Irrigation,37.1,Medium,1695
8/21/2025,Main_Hostel_A,28.7,Low,1422
8/22/2025,Indoor_Stadium,40.8,Low,1410
8/23/2025,Indoor_Stadium,40.3,High,1905
8/24/2025,Boys_Hostel_C,37.9,High,2166
8/25/2025,Central_Canteen,41.4,Medium,1760
8/26/2025,Central_Canteen,40.9,Low,1550
8/27/2025,Central_Library,17.8,Medium,498
8/28/2025,Main_Hostel_A,15.5,Low,912
8/29/2025,Garden_Irrigation,19.6,Medium,1270
8/30/2025,Boys_Hostel_C,36.3,High,2172
8/31/2025,Academic_Block_1,17,High,1300
9/1/2025,Main_Hostel_A,39.8,Low,1638
9/2/2025,Garden_Irrigation,29.2,Medium,1445
9/3/2025,Academic_Block_1,17.4,High,1340
9/4/2025,Central_Canteen,31.8,Medium,1485
9/5/2025,Main_Hostel_A,40.1,Medium,1938
9/6/2025,Girls_Hostel_B,33.1,Medium,1812
9/7/2025,Central_Canteen,20.6,Low,885
9/8/2025,Main_Hostel_A,20,Low,1050
9/9/2025,Garden_Irrigation,38.4,High,1970
9/10/2025,Central_Library,37.8,High,734
9/11/2025,Central_Canteen,17.4,Low,840
9/12/2025,Campus_Laundry,41.7,Medium,3321
9/13/2025,Campus_Laundry,32.3,Medium,2691
9/14/2025,Academic_Block_1,34.4,Medium,1570
9/15/2025,Indoor_Stadium,33,Medium,1600
9/16/2025,Garden_Irrigation,35.2,High,1910
9/17/2025,Academic_Block_1,35.9,Medium,1665
9/18/2025,Garden_Irrigation,39.1,Medium,1600
9/19/2025,Academic_Block_1,34,Low,1175
9/20/2025,Campus_Laundry,18.3,Medium,1962
9/21/2025,Garden_Irrigation,21.8,Medium,1195
9/22/2025,Main_Hostel_A,25.2,Medium,1626
9/23/2025,Girls_Hostel_B,18.6,Low,1170
9/24/2025,Academic_Block_1,15.8,Medium,1030
9/25/2025,Indoor_Stadium,19.7,Medium,1190
9/26/2025,Central_Canteen,32.1,High,1840
9/27/2025,Central_Library,29,High,612
9/28/2025,Indoor_Stadium,32.2,Medium,1560
9/29/2025,Academic_Block_1,36.7,Low,1220
9/30/2025,Academic_Block_1,20.6,Medium,1110
10/1/2025,Academic_Block_1,38.1,High,1755
10/2/2025,Academic_Block_1,24.4,Medium,1280
10/3/2025,Main_Hostel_A,18.8,Medium,1386
10/4/2025,Central_Library,35.6,Medium,620
10/5/2025,Boys_Hostel_C,30.7,High,1908
10/6/2025,Academic_Block_1,29.1,Low,1200
10/7/2025,Central_Canteen,28.2,Low,1080
10/8/2025,Campus_Laundry,36.1,High,3222
10/9/2025,Academic_Block_1,28.8,Medium,1515
10/10/2025,Boys_Hostel_C,35.7,Low,1470
10/11/2025,Girls_Hostel_B,26.9,Medium,1776
10/12/2025,Garden_Irrigation,41.8,High,1915
10/13/2025,Garden_Irrigation,39.5,Low,1305
10/14/2025,Academic_Block_1,33.3,Low,1250
10/15/2025,Central_Canteen,29.9,High,1600
10/16/2025,Campus_Laundry,28.3,High,2952
10/17/2025,Academic_Block_1,20.4,Low,945
10/18/2025,Indoor_Stadium,25.7,Medium,1395
10/19/2025,Campus_Laundry,36,Medium,3006
10/20/2025,Garden_Irrigation,38.6,Medium,1645
10/21/2025,Central_Canteen,37.1,High,1890
10/22/2025,Girls_Hostel_B,21,Low,1194
10/23/2025,Indoor_Stadium,36.9,High,1895
10/24/2025,Central_Library,27.3,Medium,572
10/25/2025,Central_Library,20.9,Medium,494
10/26/2025,Main_Hostel_A,20,Low,1128
10/27/2025,Indoor_Stadium,20.2,High,1540
10/28/2025,Girls_Hostel_B,33.2,Medium,1896
10/29/2025,Central_Canteen,38,Low,1315
10/30/2025,Campus_Laundry,33.6,High,3042
10/31/2025,Campus_Laundry,16,High,2196
11/1/2025,Main_Hostel_A,41,Medium,2184
11/2/2025,Girls_Hostel_B,33.5,Low,1608
11/3/2025,Garden_Irrigation,38.8,Low,1275
11/4/2025,Campus_Laundry,33.9,Low,2232
11/5/2025,Main_Hostel_A,40.8,Low,1716
11/6/2025,Central_Canteen,27.4,Low,1105
11/7/2025,Girls_Hostel_B,21.4,Low,1266
11/8/2025,Indoor_Stadium,26.6,Medium,1375
11/9/2025,Garden_Irrigation,32.3,Low,1280
11/10/2025,Academic_Block_1,18,High,1425
11/11/2025,Boys_Hostel_C,19.9,Medium,1392
11/12/2025,Garden_Irrigation,17.9,Low,780
11/13/2025,Campus_Laundry,24.9,Low,1827
11/14/2025,Campus_Laundry,27.6,Medium,2385
11/15/2025,Central_Library,33.7,High,696
11/16/2025,Central_Canteen,23,Medium,1295
11/17/2025,Boys_Hostel_C,24.3,High,1740
11/18/2025,Boys_Hostel_C,28.2,Medium,1698
11/19/2025,Main_Hostel_A,31.9,Medium,1884
11/20/2025,Girls_Hostel_B,30.2,High,2028
11/21/2025,Girls_Hostel_B,33.3,Medium,1830
11/22/2025,Central_Canteen,33.3,Medium,1495
11/23/2025,Academic_Block_1,20.3,Low,920
11/24/2025,Main_Hostel_A,23.9,Low,1212
11/25/2025,Garden_Irrigation,20.5,Medium,1265
11/26/2025,Campus_Laundry,25.2,High,2718
11/27/2025,Central_Library,39.8,Low,546
11/28/2025,Central_Canteen,20.1,Medium,1175
11/29/2025,Indoor_Stadium,37.1,Low,1415
11/30/2025,Central_Canteen,27,High,1650
12/1/2025,Central_Library,16.3,Low,346
12/2/2025,Girls_Hostel_B,37.9,Medium,1926
12/3/2025,Boys_Hostel_C,24.2,High,1884
12/4/2025,Garden_Irrigation,22.6,Low,870
12/5/2025,Campus_Laundry,22.9,Medium,2286
12/6/2025,Central_Canteen,30.1,Medium,1415
12/7/2025,Girls_Hostel_B,40.8,High,2208
12/8/2025,Girls_Hostel_B,35.1,Medium,1908
12/9/2025,Indoor_Stadium,26.8,Medium,1470
12/10/2025,Academic_Block_1,40.4,Low,1510
12/11/2025,Main_Hostel_A,15.5,Medium,1176
12/12/2025,Indoor_Stadium,18.4,Medium,1260
12/13/2025,Indoor_Stadium,25.9,Low,1060
12/14/2025,Boys_Hostel_C,37.1,Low,1632
12/15/2025,Campus_Laundry,19.1,Low,1701
12/16/2025,Academic_Block_1,32.5,Medium,1500
12/17/2025,Campus_Laundry,23.8,Low,1755
12/18/2025,Main_Hostel_A,36.8,Medium,1932
12/19/2025,Boys_Hostel_C,22.3,Medium,1440
12/20/2025,Boys_Hostel_C,16.8,High,1668
12/21/2025,Main_Hostel_A,25.5,High,1986
12/22/2025,Academic_Block_1,18.2,Medium,1190
12/23/2025,Girls_Hostel_B,26.3,Low,1416
12/24/2025,Garden_Irrigation,19.9,Medium,1245
12/25/2025,Central_Canteen,20.4,Low,805
12/26/2025,Campus_Laundry,28.4,High,3141
12/27/2025,Central_Canteen,40.9,High,1835
12/28/2025,Main_Hostel_A,19.7,Low,990
12/29/2025,Girls_Hostel_B,32.5,Medium,1752
12/30/2025,Boys_Hostel_C,38.2,Medium,2082
12/31/2025,Campus_Laundry,39.5,Medium,2916
1/1/2025,Campus_Laundry,33.7,High,3204
1/2/2025,Academic_Block_1,31.6,Medium,1425
1/3/2025,Main_Hostel_A,30.6,Low,1278
1/4/2025,Girls_Hostel_B,23.3,Low,1140
1/5/2025,Indoor_Stadium,33.3,Medium,1485
1/6/2025,Academic_Block_1,25.2,Medium,1250
1/7/2025,Academic_Block_1,38.4,Low,1345
1/8/2025,Main_Hostel_A,24.5,Low,1236
1/9/2025,Girls_Hostel_B,22.2,Low,1146
1/10/2025,Main_Hostel_A,15,High,1404
1/11/2025,Garden_Irrigation,19.5,High,1475
1/12/2025,Central_Canteen,28.2,Low,965
1/13/2025,Academic_Block_1,35.5,Medium,1530
1/14/2025,Garden_Irrigation,18.9,Low,930
1/15/2025,Boys_Hostel_C,29,Medium,1692
1/16/2025,Academic_Block_1,40.6,Low,1405
1/17/2025,Central_Canteen,20.2,Medium,1085
1/18/2025,Boys_Hostel_C,29.6,Low,1290
1/19/2025,Main_Hostel_A,32.1,Medium,1656
1/20/2025,Garden_Irrigation,26.9,High,1535
1/21/2025,Main_Hostel_A,36.2,Low,1458
1/22/2025,Boys_Hostel_C,33.2,Medium,1692
1/23/2025,Main_Hostel_A,21.3,Low,1026
1/24/2025,Garden_Irrigation,20.8,Medium,1320
1/25/2025,Campus_Laundry,35.3,Medium,2880
1/26/2025,Central_Canteen,38.3,Medium,1760
1/27/2025,Central_Library,27.8,High,606
1/28/2025,Indoor_Stadium,17.3,Medium,1210
1/29/2025,Campus_Laundry,20.6,Low,1746
1/30/2025,Campus_Laundry,39.8,Medium,2916
1/31/2025,Central_Canteen,30,Medium,1460
2/1/2025,Boys_Hostel_C,24.3,Medium,1602
2/2/2025,Indoor_Stadium,18.6,Low,780
2/3/2025,Academic_Block_1,20,High,1460
2/4/2025,Indoor_Stadium,16.8,Medium,1225
2/5/2025,Boys_Hostel_C,39.6,Low,1554
2/6/2025,Central_Library,23.5,Medium,460
2/7/2025,Main_Hostel_A,33.7,Medium,1836
2/8/2025,Garden_Irrigation,17.9,Medium,1240
2/9/2025,Academic_Block_1,18.3,Medium,1095
2/10/2025,Girls_Hostel_B,40.4,Medium,2064
2/11/2025,Central_Library,22.1,Low,392
2/12/2025,Academic_Block_1,24.3,Medium,1230
2/13/2025,Boys_Hostel_C,30,Medium,1758
2/14/2025,Central_Library,24.6,Medium,508
2/15/2025,Campus_Laundry,34.1,Medium,2952
2/16/2025,Main_Hostel_A,22,High,1572
2/17/2025,Main_Hostel_A,35.5,Low,1584
2/18/2025,Academic_Block_1,27.5,Medium,1480
2/19/2025,Central_Canteen,37.6,Medium,1585
2/20/2025,Boys_Hostel_C,25.3,Medium,1566
2/21/2025,Boys_Hostel_C,29.1,Medium,1650
2/22/2025,Indoor_Stadium,33.5,Medium,1605
2/23/2025,Campus_Laundry,35.8,Low,2079
2/24/2025,Garden_Irrigation,30.1,High,1675
2/25/2025,Boys_Hostel_C,20.3,Low,1110
2/26/2025,Academic_Block_1,36,High,1765
2/27/2025,Central_Canteen,29.5,Medium,1480
2/28/2025,Central_Canteen,18.8,Medium,1065
3/1/2025,Boys_Hostel_C,31,Medium,1614
3/2/2025,Central_Library,31.4,Medium,586
3/3/2025,Central_Library,27.6,Medium,554
3/4/2025,Girls_Hostel_B,33.4,Medium,1818
3/5/2025,Boys_Hostel_C,32.7,Low,1374
3/6/2025,Indoor_Stadium,20.6,Medium,1125
3/7/2025,Boys_Hostel_C,38.4,Low,1560
3/8/2025,Garden_Irrigation,36,Medium,1555
3/9/2025,Central_Canteen,32.2,Low,1270
3/10/2025,Boys_Hostel_C,40.8,Medium,1974
3/11/2025,Central_Library,40.1,Medium,644
3/12/2025,Indoor_Stadium,30.1,Medium,1365
3/13/2025,Campus_Laundry,30.1,High,3078
3/14/2025,Academic_Block_1,19.9,Medium,1085
3/15/2025,Central_Canteen,27.1,Medium,1255
3/16/2025,Academic_Block_1,24.3,Low,1035
3/17/2025,Central_Library,27.8,Medium,526
3/18/2025,Garden_Irrigation,40.5,Medium,1595
3/19/2025,Academic_Block_1,36.2,High,1910
3/20/2025,Boys_Hostel_C,36.8,Low,1644
3/21/2025,Academic_Block_1,31.4,High,1655
3/22/2025,Boys_Hostel_C,16.6,Low,942
3/23/2025,Indoor_Stadium,38,Medium,1690
3/24/2025,Campus_Laundry,32.9,Low,2196
3/25/2025,Girls_Hostel_B,16.9,High,1572
3/26/2025,Boys_Hostel_C,20.8,Medium,1314
3/27/2025,Boys_Hostel_C,24.4,High,1668
3/28/2025,Boys_Hostel_C,36.3,High,2166
3/29/2025,Main_Hostel_A,36,Low,1674
3/30/2025,Girls_Hostel_B,17.7,Medium,1236
3/31/2025,Campus_Laundry,28.3,Low,2043
4/1/2025,Academic_Block_1,25.8,Medium,1250
4/2/2025,Central_Library,21.5,Medium,536
4/3/2025,Main_Hostel_A,17.5,Low,870
4/4/2025,Boys_Hostel_C,38.3,Low,1734
4/5/2025,Campus_Laundry,38,Medium,2934
4/6/2025,Central_Canteen,28.4,Low,980
4/7/2025,Indoor_Stadium,30.5,High,1630
4/8/2025,Indoor_Stadium,37.7,Low,1315
4/9/2025,Central_Canteen,30.9,Medium,1555
4/10/2025,Indoor_Stadium,29.6,High,1665
4/11/2025,Main_Hostel_A,16.1,High,1488
4/12/2025,Central_Library,20,Medium,450
4/13/2025,Central_Library,30.9,Low,480
4/14/2025,Academic_Block_1,30.5,High,1585
4/15/2025,Main_Hostel_A,21.3,Medium,1464
4/16/2025,Central_Library,40.5,High,762
4/17/2025,Central_Library,37,Medium,672
4/18/2025,Indoor_Stadium,26.7,Medium,1295
4/19/2025,Central_Canteen,18.5,Medium,1100
4/20/2025,Central_Canteen,29.4,Low,1115
4/21/2025,Girls_Hostel_B,15.2,High,1512
4/22/2025,Main_Hostel_A,15.3,Low,810
4/23/2025,Central_Library,22.8,High,546
4/24/2025,Boys_Hostel_C,38.1,High,2250
4/25/2025,Boys_Hostel_C,17.1,Medium,1278
4/26/2025,Indoor_Stadium,23.7,High,1465
4/27/2025,Main_Hostel_A,16.9,Medium,1308
4/28/2025,Garden_Irrigation,38.5,Low,1245
4/29/2025,Central_Library,23.4,High,564
4/30/2025,Indoor_Stadium,29.4,Medium,1480
5/1/2025,Main_Hostel_A,23.2,Low,1044
5/2/2025,Academic_Block_1,38.3,Low,1360
5/3/2025,Campus_Laundry,41.3,High,3456
5/4/2025,Indoor_Stadium,15.9,High,1180
5/5/2025,Campus_Laundry,20.7,Low,1494
5/6/2025,Academic_Block_1,32,High,1750
5/7/2025,Central_Library,28.4,Medium,578
5/8/2025,Boys_Hostel_C,37.3,High,2100
5/9/2025,Central_Canteen,37,Medium,1665
5/10/2025,Garden_Irrigation,38.5,Medium,1675
5/11/2025,Campus_Laundry,16.3,Medium,2160
5/12/2025,Indoor_Stadium,15.5,Low,870
5/13/2025,Main_Hostel_A,41.9,Low,1614
5/14/2025,Main_Hostel_A,16.1,Low,990
5/15/2025,Garden_Irrigation,20.6,Low,980
5/16/2025,Indoor_Stadium,32.1,Medium,1515
5/17/2025,Central_Library,35.7,High,740
5/18/2025,Central_Canteen,17.9,Medium,1035
5/19/2025,Central_Library,31.7,Low,490
5/20/2025,Main_Hostel_A,37.1,Medium,2046
5/21/2025,Boys_Hostel_C,36.7,Low,1506
5/22/2025,Girls_Hostel_B,40.9,Low,1782
5/23/2025,Academic_Block_1,38.6,Medium,1630
5/24/2025,Indoor_Stadium,27.7,Medium,1430
5/25/2025,Garden_Irrigation,28.5,Low,1150
5/26/2025,Main_Hostel_A,28,High,1890
5/27/2025,Campus_Laundry,41.6,Low,2592
5/28/2025,Boys_Hostel_C,38.5,High,2142
5/29/2025,Campus_Laundry,17.5,Low,1539
5/30/2025,Girls_Hostel_B,22.3,Medium,1542
5/31/2025,Girls_Hostel_B,19.2,Medium,1392
6/1/2025,Central_Canteen,26.2,High,1460
6/2/2025,Garden_Irrigation,31.3,Low,1280
6/3/2025,Academic_Block_1,35.1,High,1645
6/4/2025,Campus_Laundry,41.3,Low,2475
6/5/2025,Main_Hostel_A,18.7,Medium,1512
6/6/2025,Indoor_Stadium,35.7,Medium,1515
6/7/2025,Girls_Hostel_B,39.1,Low,1764
6/8/2025,Academic_Block_1,27.7,Low,995
6/9/2025,Garden_Irrigation,34.8,Low,1145
6/10/2025,Central_Library,20.4,Low,310
6/11/2025,Boys_Hostel_C,16.9,High,1458
6/12/2025,Central_Library,41.2,Low,518
6/13/2025,Academic_Block_1,36.2,Medium,1500
6/14/2025,Academic_Block_1,31.6,Low,1075
6/15/2025,Academic_Block_1,18.3,Low,835
6/16/2025,Boys_Hostel_C,35.1,Medium,1950
6/17/2025,Main_Hostel_A,18.8,Low,990
6/18/2025,Central_Canteen,39.9,Medium,1690
6/19/2025,Academic_Block_1,32.1,High,1630
6/20/2025,Main_Hostel_A,15.4,Medium,1350
6/21/2025,Indoor_Stadium,31.4,Medium,1560
6/22/2025,Garden_Irrigation,36,Low,1240
6/23/2025,Girls_Hostel_B,22.6,Medium,1584
6/24/2025,Indoor_Stadium,15.2,Low,740
6/25/2025,Central_Library,24.4,Medium,548
6/26/2025,Boys_Hostel_C,28.8,Medium,1548
6/27/2025,Central_Library,38,Low,512
6/28/2025,Academic_Block_1,24,Low,875
6/29/2025,Academic_Block_1,40.1,Medium,1595
6/30/2025,Garden_Irrigation,17.9,Medium,1055
7/1/2025,Campus_Laundry,29.8,Medium,2376
7/2/2025,Academic_Block_1,39,Medium,1610
7/3/2025,Girls_Hostel_B,17.6,Medium,1476
7/4/2025,Central_Library,40.8,Low,522
7/5/2025,Boys_Hostel_C,18.7,Medium,1320
7/6/2025,Campus_Laundry,38,Medium,3033
7/7/2025,Garden_Irrigation,15.7,High,1320
7/8/2025,Campus_Laundry,28.8,Medium,2520
7/9/2025,Central_Canteen,31.7,Low,1210
7/10/2025,Boys_Hostel_C,25.7,Low,1278
7/11/2025,Main_Hostel_A,36.8,Medium,1980
7/12/2025,Garden_Irrigation,26.1,Medium,1340
7/13/2025,Campus_Laundry,40.2,Medium,3249
7/14/2025,Campus_Laundry,25.3,Low,2043
7/15/2025,Boys_Hostel_C,39.4,High,2352
7/16/2025,Campus_Laundry,26.5,Low,1683
7/17/2025,Indoor_Stadium,36.7,High,1850
7/18/2025,Central_Canteen,34.4,High,1625
7/19/2025,Garden_Irrigation,26.4,High,1625
7/20/2025,Campus_Laundry,29.9,High,2835
7/21/2025,Girls_Hostel_B,30.1,High,1944
7/22/2025,Campus_Laundry,30.2,Medium,2421
7/23/2025,Boys_Hostel_C,17.7,Medium,1416
7/24/2025,Boys_Hostel_C,22.6,Medium,1578
7/25/2025,Main_Hostel_A,29.3,Low,1302
7/26/2025,Main_Hostel_A,28.1,High,1776
7/27/2025,Central_Library,39.8,Low,596
7/28/2025,Girls_Hostel_B,33.6,Medium,1698
7/29/2025,Central_Library,24.7,High,650
7/30/2025,Indoor_Stadium,40.8,Medium,1635
7/31/2025,Academic_Block_1,39,Low,1370
8/1/2025,Boys_Hostel_C,24.3,High,1710
8/2/2025,Indoor_Stadium,29.6,Medium,1390
8/3/2025,Garden_Irrigation,17.1,Medium,1205
8/4/2025,Academic_Block_1,38.5,Low,1315
8/5/2025,Central_Canteen,28.2,Low,1200
8/6/2025,Central_Library,23.7,Low,402
8/7/2025,Campus_Laundry,25,Medium,2403
8/8/2025,Academic_Block_1,27.7,Low,1125
8/9/2025,Campus_Laundry,23.8,Low,1872
8/10/2025,Central_Library,18.3,Low,334
8/11/2025,Indoor_Stadium,24.3,High,1400
8/12/2025,Central_Library,35.8,Medium,670
8/13/2025,Garden_Irrigation,40.4,High,1965
8/14/2025,Main_Hostel_A,24.7,Medium,1674
8/15/2025,Central_Canteen,25.1,Medium,1190
8/16/2025,Campus_Laundry,41.7,Medium,2961
8/17/2025,Boys_Hostel_C,21.7,Low,1176
8/18/2025,Main_Hostel_A,19.8,High,1692
8/19/2025,Boys_Hostel_C,24.1,Low,1164
8/20/2025,Garden_Irrigation,38.5,Medium,1605
8/21/2025,Main_Hostel_A,26.8,Medium,1608
8/22/2025,Main_Hostel_A,17.6,Medium,1458
8/23/2025,Campus_Laundry,26.2,Low,1719
8/24/2025,Central_Canteen,19.4,Low,920
8/25/2025,Indoor_Stadium,25.5,Medium,1205
8/26/2025,Indoor_Stadium,30.2,High,1565
8/27/2025,Campus_Laundry,41.2,Low,2592
8/28/2025,Central_Library,17.1,Medium,416
8/29/2025,Campus_Laundry,21.9,Medium,2124
8/30/2025,Boys_Hostel_C,22.6,Medium,1626
8/31/2025,Campus_Laundry,15.2,Low,1260
9/1/2025,Girls_Hostel_B,16.3,Low,966
9/2/2025,Boys_Hostel_C,26.9,Medium,1680
9/3/2025,Central_Canteen,32.2,Medium,1380
9/4/2025,Central_Canteen,34,Low,1190
9/5/2025,Boys_Hostel_C,23.6,Low,1290
9/6/2025,Boys_Hostel_C,41.8,Low,1704
9/7/2025,Indoor_Stadium,17.1,High,1340
9/8/2025,Boys_Hostel_C,31.7,Low,1326
9/9/2025,Boys_Hostel_C,32.2,Medium,1776
9/10/2025,Campus_Laundry,28.3,Low,1944
9/11/2025,Main_Hostel_A,35,Low,1428
9/12/2025,Main_Hostel_A,18.2,Medium,1440
9/13/2025,Garden_Irrigation,20.1,Medium,1125
9/14/2025,Girls_Hostel_B,23.3,Medium,1440
9/15/2025,Central_Canteen,40.9,High,1950
9/16/2025,Indoor_Stadium,27.6,Medium,1485
9/17/2025,Academic_Block_1,21.9,Medium,1215
9/18/2025,Indoor_Stadium,22,Medium,1290
9/19/2025,Central_Library,15.4,Medium,378
9/20/2025,Garden_Irrigation,20,High,1335
9/21/2025,Boys_Hostel_C,33.4,Low,1608
9/22/2025,Garden_Irrigation,20.5,Low,830
9/23/2025,Indoor_Stadium,23.9,Low,1075
9/24/2025,Boys_Hostel_C,23.3,Medium,1608
9/25/2025,Main_Hostel_A,25.7,Low,1200
9/26/2025,Garden_Irrigation,18.4,Medium,1045
9/27/2025,Indoor_Stadium,34.2,High,1840
9/28/2025,Girls_Hostel_B,20.3,High,1704
9/29/2025,Garden_Irrigation,40.7,Medium,1745
9/30/2025,Academic_Block_1,36.4,High,1760
10/1/2025,Indoor_Stadium,36.8,High,1805
10/2/2025,Boys_Hostel_C,31.7,Low,1308
10/3/2025,Main_Hostel_A,35.3,Medium,1776
10/4/2025,Main_Hostel_A,27.9,Medium,1740
10/5/2025,Central_Canteen,16.4,Low,900
10/6/2025,Indoor_Stadium,35.6,Medium,1690
10/7/2025,Central_Library,16.5,Low,324
10/8/2025,Garden_Irrigation,36.8,High,1790
10/9/2025,Indoor_Stadium,15.2,Medium,1060
10/10/2025,Girls_Hostel_B,23.2,Low,1218
10/11/2025,Central_Library,40.4,High,772
10/12/2025,Boys_Hostel_C,31,Medium,1740
10/13/2025,Main_Hostel_A,25.6,Low,1080
10/14/2025,Girls_Hostel_B,31,High,1950
10/15/2025,Central_Library,31.8,High,710
10/16/2025,Garden_Irrigation,39.4,Medium,1650
10/17/2025,Central_Canteen,17.4,Medium,1145
10/18/2025,Academic_Block_1,24.6,Medium,1330
10/19/2025,Main_Hostel_A,25.2,Medium,1554
10/20/2025,Indoor_Stadium,37.1,Medium,1555
10/21/2025,Campus_Laundry,15.7,Medium,1863
10/22/2025,Academic_Block_1,33.1,Medium,1535
10/23/2025,Academic_Block_1,20.6,Medium,1145
10/24/2025,Indoor_Stadium,29.4,Medium,1515
10/25/2025,Main_Hostel_A,40.2,Medium,1986
10/26/2025,Campus_Laundry,27.9,Medium,2529
10/27/2025,Boys_Hostel_C,25.1,Medium,1494
10/28/2025,Campus_Laundry,18.1,Low,1638
10/29/2025,Central_Canteen,23.2,Medium,1225
10/30/2025,Central_Canteen,40.2,High,1955
10/31/2025,Girls_Hostel_B,17.8,Medium,1440
11/1/2025,Garden_Irrigation,32.4,Medium,1580
11/2/2025,Campus_Laundry,35,Low,2187
11/3/2025,Main_Hostel_A,40.6,Low,1698
11/4/2025,Girls_Hostel_B,20.2,Medium,1422
11/5/2025,Central_Library,17.3,Medium,486
11/6/2025,Central_Canteen,34.8,Medium,1435
11/7/2025,Academic_Block_1,16.7,Medium,1170
11/8/2025,Garden_Irrigation,16.8,Medium,1095
11/9/2025,Campus_Laundry,37.7,Low,2475
11/10/2025,Indoor_Stadium,26.8,Medium,1345
11/11/2025,Central_Canteen,30.9,Medium,1555
11/12/2025,Indoor_Stadium,19.3,High,1355
11/13/2025,Indoor_Stadium,41.9,High,2025
11/14/2025,Boys_Hostel_C,20.9,Medium,1542
11/15/2025,Main_Hostel_A,19.5,Medium,1338
11/16/2025,Girls_Hostel_B,29.6,Medium,1842
11/17/2025,Garden_Irrigation,16.3,Medium,1070
11/18/2025,Main_Hostel_A,26,Medium,1458
11/19/2025,Indoor_Stadium,20.3,Medium,1130
11/20/2025,Academic_Block_1,41.4,Low,1470
11/21/2025,Central_Library,36.8,Medium,642
11/22/2025,Main_Hostel_A,16.3,Low,834
11/23/2025,Indoor_Stadium,15.2,Low,710
11/24/2025,Academic_Block_1,18.7,Low,750
11/25/2025,Indoor_Stadium,37.5,High,1905
11/26/2025,Academic_Block_1,34.8,Low,1250
11/27/2025,Main_Hostel_A,21.2,Medium,1326
11/28/2025,Garden_Irrigation,33.2,Medium,1455
11/29/2025,Boys_Hostel_C,24.6,Low,1302
11/30/2025,Boys_Hostel_C,22.5,Medium,1596
12/1/2025,Garden_Irrigation,26.6,High,1430
12/2/2025,Boys_Hostel_C,18.1,Medium,1308
12/3/2025,Central_Library,15.4,Low,272
12/4/2025,Main_Hostel_A,28.5,Medium,1602
12/5/2025,Central_Canteen,33.8,High,1620
12/6/2025,Garden_Irrigation,22.2,High,1505
12/7/2025,Central_Library,32.5,Medium,628
12/8/2025,Central_Canteen,19.1,Medium,1095
12/9/2025,Academic_Block_1,27.3,High,1525
12/10/2025,Garden_Irrigation,39.3,High,1905
12/11/2025,Academic_Block_1,24,Medium,1200
12/12/2025,Central_Library,19.5,Low,352
12/13/2025,Academic_Block_1,32.8,Medium,1435
12/14/2025,Indoor_Stadium,29.8,Low,1085
12/15/2025,Girls_Hostel_B,36.6,Low,1446
12/16/2025,Boys_Hostel_C,39.3,Low,1704
12/17/2025,Boys_Hostel_C,16.2,Medium,1194
12/18/2025,Girls_Hostel_B,21.5,Medium,1524
12/19/2025,Garden_Irrigation,37.1,Medium,1545
12/20/2025,Academic_Block_1,30,High,1730
12/21/2025,Central_Canteen,40.3,Medium,1635
12/22/2025,Boys_Hostel_C,30.1,Medium,1788
12/23/2025,Indoor_Stadium,26,High,1540
